Timestamp_,P_,R_,Y_,TimestampM,P,R,Y
3165894475850,-17,32,-19,1582947237925,-17,32,-19
3165894475850,-17,32,-19,1582947237925,-17,32,-19
3165894475850,-17,31,-19,1582947237925,-17,31,-19
3165894475851,-18,31,-19,1582947237925,-18,31,-19
3165894475851,-18,30,-19,1582947237925,-18,30,-19
3165894475851,-19,30,-18,1582947237925,-19,30,-18
3165894475851,-19,29,-18,1582947237925,-19,29,-18
3165894475851,-19,29,-18,1582947237925,-19,29,-18
3165894475851,-20,29,-18,1582947237925,-20,29,-18
3165894475852,-20,28,-18,1582947237926,-20,28,-18
3165894475852,-21,28,-18,1582947237926,-21,28,-18
3165894475852,-21,27,-18,1582947237926,-21,27,-18
3165894475852,-22,27,-18,1582947237926,-22,27,-18
3165894475852,-22,26,-18,1582947237926,-22,26,-18
3165894475852,-22,26,-18,1582947237926,-22,26,-18
3165894475852,-23,25,-18,1582947237926,-23,25,-18
3165894475852,-23,25,-18,1582947237926,-23,25,-18
3165894475852,-23,24,-18,1582947237926,-23,24,-18
3165894475853,-24,24,-18,1582947237926,-24,24,-18
3165894475853,-24,23,-18,1582947237926,-24,23,-18
3165894475853,-24,23,-18,1582947237926,-24,23,-18
3165894475853,-25,22,-18,1582947237926,-25,22,-18
3165894475853,-25,22,-18,1582947237926,-25,22,-18
3165894475860,-26,21,-18,1582947237930,-26,21,-18
3165894475880,-26,20,-18,1582947237940,-26,20,-18
3165894475900,-26,20,-18,1582947237950,-26,20,-18
3165894475920,-27,19,-18,1582947237960,-27,19,-18
3165894475940,-27,19,-18,1582947237970,-27,19,-18
3165894475960,-27,18,-18,1582947237980,-27,18,-18
3165894475980,-28,17,-18,1582947237990,-28,17,-18
3165894476000,-28,16,-18,1582947238000,-28,16,-18
3165894476020,-28,16,-18,1582947238010,-28,16,-18
3165894476040,-28,15,-18,1582947238020,-28,15,-18
3165894476060,-29,14,-18,1582947238030,-29,14,-18
3165894476080,-29,13,-18,1582947238040,-29,13,-18
3165894476101,-29,13,-18,1582947238050,-29,13,-18
3165894476120,-29,12,-18,1582947238060,-29,12,-18
3165894476140,-29,12,-18,1582947238070,-29,12,-18
3165894476161,-30,11,-18,1582947238080,-30,11,-18
3165894476181,-30,11,-18,1582947238090,-30,11,-18
3165894476201,-30,10,-18,1582947238100,-30,10,-18
3165894476221,-30,9,-18,1582947238110,-30,9,-18
3165894476242,-30,9,-18,1582947238121,-30,9,-18
3165894476261,-31,8,-18,1582947238130,-31,8,-18
3165894476281,-31,8,-18,1582947238140,-31,8,-18
3165894476301,-31,7,-18,1582947238150,-31,7,-18
3165894476322,-31,6,-18,1582947238161,-31,6,-18
3165894476342,-31,6,-18,1582947238171,-31,6,-18
3165894476362,-31,5,-18,1582947238181,-31,5,-18
3165894476382,-31,4,-18,1582947238191,-31,4,-18
3165894476402,-31,3,-18,1582947238201,-31,3,-18
3165894476422,-32,3,-18,1582947238211,-32,3,-18
3165894476442,-32,2,-18,1582947238221,-32,2,-18
3165894476462,-32,1,-18,1582947238231,-32,1,-18
3165894476482,-32,0,-18,1582947238241,-32,0,-18
3165894476576,-32,0,-18,1582947238288,-32,0,-18
3165894476578,-32,-1,-18,1582947238289,-32,-1,-18
3165894476578,-32,-2,-17,1582947238289,-32,-2,-17
3165894476579,-32,-2,-17,1582947238289,-32,-2,-17
3165894476583,-32,-3,-17,1582947238291,-32,-3,-17
3165894476603,-32,-4,-17,1582947238301,-32,-4,-17
3165894476623,-32,-5,-17,1582947238311,-32,-5,-17
3165894476643,-32,-6,-17,1582947238321,-32,-6,-17
3165894476663,-32,-7,-17,1582947238331,-32,-7,-17
3165894476683,-32,-8,-17,1582947238341,-32,-8,-17
3165894476703,-32,-8,-17,1582947238351,-32,-8,-17
3165894476723,-32,-9,-16,1582947238361,-32,-9,-16
3165894476744,-32,-10,-16,1582947238372,-32,-10,-16
3165894476764,-31,-11,-16,1582947238382,-31,-11,-16
3165894476784,-31,-12,-16,1582947238392,-31,-12,-16
3165894476804,-31,-12,-16,1582947238402,-31,-12,-16
3165894476824,-31,-13,-16,1582947238412,-31,-13,-16
3165894476844,-31,-14,-16,1582947238422,-31,-14,-16
3165894476864,-31,-14,-15,1582947238432,-31,-14,-15
3165894476884,-31,-15,-15,1582947238442,-31,-15,-15
3165894476905,-31,-16,-15,1582947238452,-31,-16,-15
3165894476924,-31,-17,-15,1582947238462,-31,-17,-15
3165894476944,-31,-17,-15,1582947238472,-31,-17,-15
3165894476965,-31,-18,-14,1582947238482,-31,-18,-14
3165894476984,-31,-19,-14,1582947238492,-31,-19,-14
3165894477005,-31,-19,-14,1582947238502,-31,-19,-14
3165894477025,-31,-19,-14,1582947238512,-31,-19,-14
3165894477045,-31,-20,-13,1582947238522,-31,-20,-13
3165894477065,-31,-20,-13,1582947238532,-31,-20,-13
3165894477085,-31,-20,-13,1582947238542,-31,-20,-13
3165894477105,-31,-21,-13,1582947238552,-31,-21,-13
3165894477125,-31,-21,-12,1582947238562,-31,-21,-12
3165894477145,-30,-22,-12,1582947238572,-30,-22,-12
3165894477165,-30,-22,-12,1582947238582,-30,-22,-12
3165894477186,-30,-22,-11,1582947238593,-30,-22,-11
3165894477205,-30,-23,-11,1582947238602,-30,-23,-11
3165894477226,-30,-23,-10,1582947238613,-30,-23,-10
3165894477246,-30,-23,-10,1582947238623,-30,-23,-10
3165894477266,-29,-24,-9,1582947238633,-29,-24,-9
3165894477286,-29,-24,-9,1582947238643,-29,-24,-9
3165894477306,-29,-25,-8,1582947238653,-29,-25,-8
3165894477326,-29,-25,-8,1582947238663,-29,-25,-8
3165894477346,-29,-26,-7,1582947238673,-29,-26,-7
3165894477366,-28,-26,-7,1582947238683,-28,-26,-7
3165894477387,-28,-27,-6,1582947238693,-28,-27,-6
3165894477407,-28,-27,-6,1582947238703,-28,-27,-6
3165894477427,-28,-28,-5,1582947238713,-28,-28,-5
3165894477447,-28,-28,-5,1582947238723,-28,-28,-5
3165894477467,-28,-29,-4,1582947238733,-28,-29,-4
3165894477487,-28,-29,-3,1582947238743,-28,-29,-3
3165894477507,-27,-30,-3,1582947238753,-27,-30,-3
3165894477527,-27,-30,-2,1582947238763,-27,-30,-2
3165894477547,-27,-31,-2,1582947238773,-27,-31,-2
3165894477567,-27,-31,-1,1582947238783,-27,-31,-1
3165894477587,-27,-32,-1,1582947238793,-27,-32,-1
3165894477607,-27,-32,0,1582947238803,-27,-32,0
3165894477628,-26,-33,0,1582947238814,-26,-33,0
3165894477648,-26,-33,0,1582947238824,-26,-33,0
3165894477668,-26,-34,0,1582947238834,-26,-34,0
3165894477688,-26,-34,1,1582947238844,-26,-34,1
3165894477708,-25,-35,1,1582947238854,-25,-35,1
3165894477728,-25,-35,1,1582947238864,-25,-35,1
3165894477748,-25,-36,2,1582947238874,-25,-36,2
3165894477768,-25,-36,2,1582947238884,-25,-36,2
3165894477788,-25,-36,3,1582947238894,-25,-36,3
3165894477808,-24,-37,3,1582947238904,-24,-37,3
3165894477828,-24,-37,3,1582947238914,-24,-37,3
3165894477848,-24,-37,3,1582947238924,-24,-37,3
3165894477868,-24,-37,4,1582947238934,-24,-37,4
3165894477888,-24,-37,4,1582947238944,-24,-37,4
3165894477907,-23,-38,4,1582947238953,-23,-38,4
3165894477928,-23,-38,5,1582947238964,-23,-38,5
3165894477948,-23,-38,5,1582947238974,-23,-38,5
3165894477968,-22,-38,5,1582947238984,-22,-38,5
3165894477988,-22,-38,6,1582947238994,-22,-38,6
3165894478008,-22,-38,6,1582947239004,-22,-38,6
3165894478028,-21,-39,6,1582947239014,-21,-39,6
3165894478049,-21,-39,7,1582947239024,-21,-39,7
3165894478069,-21,-39,7,1582947239034,-21,-39,7
3165894478089,-20,-39,7,1582947239044,-20,-39,7
3165894478110,-20,-39,7,1582947239055,-20,-39,7
3165894478130,-19,-39,8,1582947239065,-19,-39,8
3165894478150,-19,-39,8,1582947239075,-19,-39,8
3165894478170,-19,-40,8,1582947239085,-19,-40,8
3165894478190,-18,-40,9,1582947239095,-18,-40,9
3165894478210,-18,-40,9,1582947239105,-18,-40,9
3165894478231,-17,-41,9,1582947239115,-17,-41,9
3165894478250,-17,-41,10,1582947239125,-17,-41,10
3165894478270,-17,-41,10,1582947239135,-17,-41,10
3165894478290,-16,-41,10,1582947239145,-16,-41,10
3165894478311,-16,-42,11,1582947239155,-16,-42,11
3165894478331,-15,-42,11,1582947239165,-15,-42,11
3165894478351,-15,-42,11,1582947239175,-15,-42,11
3165894478370,-14,-43,12,1582947239185,-14,-43,12
3165894478391,-14,-43,12,1582947239195,-14,-43,12
3165894478411,-14,-43,13,1582947239205,-14,-43,13
3165894478431,-13,-44,13,1582947239215,-13,-44,13
3165894478451,-13,-44,13,1582947239225,-13,-44,13
3165894478471,-12,-44,14,1582947239235,-12,-44,14
3165894478491,-12,-45,14,1582947239245,-12,-45,14
3165894478511,-11,-45,14,1582947239255,-11,-45,14
3165894478531,-11,-45,15,1582947239265,-11,-45,15
3165894478552,-10,-45,15,1582947239276,-10,-45,15
3165894478571,-10,-45,15,1582947239285,-10,-45,15
3165894478591,-9,-46,15,1582947239295,-9,-46,15
3165894478612,-9,-46,16,1582947239306,-9,-46,16
3165894478632,-8,-46,16,1582947239316,-8,-46,16
3165894478652,-8,-46,16,1582947239326,-8,-46,16
3165894478672,-8,-46,16,1582947239336,-8,-46,16
3165894478692,-7,-46,16,1582947239346,-7,-46,16
3165894478712,-7,-46,16,1582947239356,-7,-46,16
3165894478732,-6,-46,16,1582947239366,-6,-46,16
3165894478752,-6,-46,17,1582947239376,-6,-46,17
3165894478772,-5,-46,17,1582947239386,-5,-46,17
3165894478792,-5,-46,17,1582947239396,-5,-46,17
3165894478813,-4,-46,17,1582947239406,-4,-46,17
3165894478833,-4,-46,17,1582947239416,-4,-46,17
3165894478853,-3,-46,17,1582947239426,-3,-46,17
3165894478873,-3,-46,17,1582947239436,-3,-46,17
3165894478893,-2,-46,17,1582947239446,-2,-46,17
3165894478913,-2,-45,17,1582947239456,-2,-45,17
3165894478933,-1,-45,18,1582947239466,-1,-45,18
3165894478953,-1,-45,18,1582947239476,-1,-45,18
3165894478973,0,-45,18,1582947239486,0,-45,18
3165894478993,0,-45,18,1582947239496,0,-45,18
3165894479013,0,-45,18,1582947239506,0,-45,18
3165894479034,1,-44,19,1582947239517,1,-44,19
3165894479075,1,-44,19,1582947239537,1,-44,19
3165894479076,2,-44,19,1582947239538,2,-44,19
3165894479150,2,-44,19,1582947239575,2,-44,19
3165894479150,2,-44,19,1582947239575,2,-44,19
3165894479151,3,-43,20,1582947239575,3,-43,20
3165894479153,3,-43,20,1582947239576,3,-43,20
3165894479173,4,-43,20,1582947239586,4,-43,20
3165894479194,4,-42,20,1582947239597,4,-42,20
3165894479213,4,-42,20,1582947239606,4,-42,20
3165894479234,5,-42,20,1582947239617,5,-42,20
3165894479253,5,-42,21,1582947239626,5,-42,21
3165894479273,6,-42,21,1582947239636,6,-42,21
3165894479294,6,-42,21,1582947239647,6,-42,21
3165894479314,7,-42,21,1582947239657,7,-42,21
3165894479334,7,-42,21,1582947239667,7,-42,21
3165894479354,8,-42,21,1582947239677,8,-42,21
3165894479374,9,-41,21,1582947239687,9,-41,21
3165894479395,9,-41,21,1582947239697,9,-41,21
3165894479414,10,-41,22,1582947239707,10,-41,22
3165894479435,10,-41,22,1582947239717,10,-41,22
3165894479455,11,-41,22,1582947239727,11,-41,22
3165894479475,11,-40,22,1582947239737,11,-40,22
3165894479495,12,-40,22,1582947239747,12,-40,22
3165894479515,12,-40,22,1582947239757,12,-40,22
3165894479535,13,-40,22,1582947239767,13,-40,22
3165894479555,13,-39,22,1582947239777,13,-39,22
3165894479575,14,-39,22,1582947239787,14,-39,22
3165894479595,14,-39,22,1582947239797,14,-39,22
3165894479615,15,-38,22,1582947239807,15,-38,22
3165894479636,15,-38,22,1582947239818,15,-38,22
3165894479655,15,-38,22,1582947239827,15,-38,22
3165894479676,16,-38,22,1582947239838,16,-38,22
3165894479696,16,-38,22,1582947239848,16,-38,22
3165894479716,16,-38,22,1582947239858,16,-38,22
3165894479736,16,-38,22,1582947239868,16,-38,22
3165894479756,16,-38,22,1582947239878,16,-38,22
3165894479776,16,-38,22,1582947239888,16,-38,22
3165894479796,17,-37,22,1582947239898,17,-37,22
3165894479816,17,-37,21,1582947239908,17,-37,21
3165894479836,17,-37,21,1582947239918,17,-37,21
3165894479857,18,-37,21,1582947239928,18,-37,21
3165894479876,18,-37,21,1582947239938,18,-37,21
3165894479896,19,-36,21,1582947239948,19,-36,21
3165894479917,19,-36,21,1582947239958,19,-36,21
3165894479937,20,-36,20,1582947239968,20,-36,20
3165894479957,20,-36,20,1582947239978,20,-36,20
3165894479977,21,-35,20,1582947239988,21,-35,20
3165894479997,21,-35,20,1582947239998,21,-35,20
3165894480017,22,-35,20,1582947240008,22,-35,20
3165894480037,22,-35,20,1582947240018,22,-35,20
3165894480057,22,-34,20,1582947240028,22,-34,20
3165894480078,23,-34,20,1582947240039,23,-34,20
3165894480097,23,-34,20,1582947240048,23,-34,20
3165894480117,24,-34,20,1582947240058,24,-34,20
3165894480137,24,-33,19,1582947240068,24,-33,19
3165894480157,24,-33,19,1582947240078,24,-33,19
3165894480178,25,-33,19,1582947240089,25,-33,19
3165894480198,25,-32,18,1582947240099,25,-32,18
3165894480218,25,-32,18,1582947240109,25,-32,18
3165894480239,25,-32,17,1582947240119,25,-32,17
3165894480258,25,-31,17,1582947240129,25,-31,17
3165894480278,26,-31,16,1582947240139,26,-31,16
3165894480299,26,-30,16,1582947240149,26,-30,16
3165894480319,26,-30,15,1582947240159,26,-30,15
3165894480339,26,-29,14,1582947240169,26,-29,14
3165894480361,26,-29,14,1582947240180,26,-29,14
3165894480378,27,-28,13,1582947240189,27,-28,13
3165894480399,27,-27,12,1582947240199,27,-27,12
3165894480419,27,-27,12,1582947240209,27,-27,12
3165894480439,28,-26,11,1582947240219,28,-26,11
3165894480459,28,-25,10,1582947240229,28,-25,10
3165894480479,28,-25,9,1582947240239,28,-25,9
3165894480499,29,-24,9,1582947240249,29,-24,9
3165894480519,29,-23,8,1582947240259,29,-23,8
3165894480540,30,-22,7,1582947240270,30,-22,7
3165894480559,30,-21,6,1582947240279,30,-21,6
3165894480579,31,-20,6,1582947240289,31,-20,6
3165894480599,31,-19,5,1582947240299,31,-19,5
3165894480620,31,-18,4,1582947240310,31,-18,4
3165894480639,32,-18,4,1582947240319,32,-18,4
3165894480659,32,-17,3,1582947240329,32,-17,3
3165894480680,32,-16,2,1582947240340,32,-16,2
3165894480700,32,-15,1,1582947240350,32,-15,1
3165894480720,32,-14,1,1582947240360,32,-14,1
3165894480740,32,-13,0,1582947240370,32,-13,0
3165894480760,32,-12,0,1582947240380,32,-12,0
3165894480780,32,-11,0,1582947240390,32,-11,0
3165894480801,32,-11,-1,1582947240400,32,-11,-1
3165894480820,32,-10,-2,1582947240410,32,-10,-2
3165894480841,32,-9,-3,1582947240420,32,-9,-3
3165894480861,32,-8,-3,1582947240430,32,-8,-3
3165894480881,32,-8,-4,1582947240440,32,-8,-4
3165894480901,31,-7,-5,1582947240450,31,-7,-5
3165894480921,31,-6,-6,1582947240460,31,-6,-6
3165894480941,31,-6,-7,1582947240470,31,-6,-7
3165894480962,31,-5,-7,1582947240481,31,-5,-7
3165894481019,30,-5,-8,1582947240509,30,-5,-8
3165894481020,30,-4,-9,1582947240510,30,-4,-9
3165894481055,30,-3,-10,1582947240527,30,-3,-10
3165894481056,29,-3,-10,1582947240528,29,-3,-10
3165894481061,29,-2,-11,1582947240530,29,-2,-11
3165894481081,29,-1,-12,1582947240540,29,-1,-12
3165894481101,28,-1,-12,1582947240550,28,-1,-12
3165894481121,28,0,-13,1582947240560,28,0,-13
3165894481141,27,0,-13,1582947240570,27,0,-13
3165894481161,27,1,-14,1582947240580,27,1,-14
3165894481181,26,1,-15,1582947240590,26,1,-15
3165894481201,26,2,-15,1582947240600,26,2,-15
3165894481221,25,3,-16,1582947240610,25,3,-16
3165894481241,24,4,-16,1582947240620,24,4,-16
3165894481262,24,5,-17,1582947240631,24,5,-17
3165894481281,23,5,-17,1582947240640,23,5,-17
3165894481302,22,6,-17,1582947240651,22,6,-17
3165894481322,21,7,-18,1582947240661,21,7,-18
3165894481342,20,8,-18,1582947240671,20,8,-18
3165894481362,19,8,-18,1582947240681,19,8,-18
3165894481382,18,9,-18,1582947240691,18,9,-18
3165894481403,17,9,-18,1582947240701,17,9,-18
3165894481423,16,9,-18,1582947240711,16,9,-18
3165894481443,15,10,-18,1582947240721,15,10,-18
3165894481463,14,10,-18,1582947240731,14,10,-18
3165894481483,13,10,-18,1582947240741,13,10,-18
3165894481503,12,10,-18,1582947240751,12,10,-18
3165894481523,11,10,-17,1582947240761,11,10,-17
3165894481543,10,10,-17,1582947240771,10,10,-17
3165894481563,9,10,-17,1582947240781,9,10,-17
3165894481583,8,10,-16,1582947240791,8,10,-16
3165894481604,7,10,-16,1582947240802,7,10,-16
3165894481624,6,9,-16,1582947240812,6,9,-16
3165894481644,5,9,-16,1582947240822,5,9,-16
3165894481667,4,8,-15,1582947240833,4,8,-15
3165894481684,3,8,-15,1582947240842,3,8,-15
3165894481704,2,8,-15,1582947240852,2,8,-15
3165894481724,1,7,-15,1582947240862,1,7,-15
3165894481744,0,7,-14,1582947240872,0,7,-14
3165894481764,0,6,-14,1582947240882,0,6,-14
3165894481785,-1,5,-14,1582947240892,-1,5,-14
3165894481805,-2,5,-13,1582947240902,-2,5,-13
3165894481825,-3,4,-13,1582947240912,-3,4,-13
3165894481844,-4,4,-13,1582947240922,-4,4,-13
3165894481864,-5,3,-12,1582947240932,-5,3,-12
3165894481885,-5,3,-12,1582947240942,-5,3,-12
3165894481905,-6,2,-12,1582947240952,-6,2,-12
3165894481925,-7,2,-11,1582947240962,-7,2,-11
3165894481945,-7,2,-11,1582947240972,-7,2,-11
3165894481965,-8,1,-11,1582947240982,-8,1,-11
3165894481986,-8,1,-10,1582947240993,-8,1,-10
3165894482005,-9,0,-10,1582947241002,-9,0,-10
3165894482025,-10,0,-9,1582947241012,-10,0,-9
3165894482046,-10,0,-9,1582947241023,-10,0,-9
3165894482066,-11,0,-8,1582947241033,-11,0,-8
3165894482086,-11,-1,-8,1582947241043,-11,-1,-8
3165894482106,-12,-1,-7,1582947241053,-12,-1,-7
3165894482126,-12,-2,-7,1582947241063,-12,-2,-7
3165894482146,-12,-2,-6,1582947241073,-12,-2,-6
3165894482166,-13,-3,-6,1582947241083,-13,-3,-6
3165894482186,-13,-4,-5,1582947241093,-13,-4,-5
3165894482206,-13,-4,-4,1582947241103,-13,-4,-4
3165894482226,-14,-5,-4,1582947241113,-14,-5,-4
3165894482246,-14,-5,-3,1582947241123,-14,-5,-3
3165894482266,-14,-6,-2,1582947241133,-14,-6,-2
3165894482287,-14,-6,-2,1582947241143,-14,-6,-2
3165894482307,-14,-6,-1,1582947241153,-14,-6,-1
3165894482327,-14,-7,-1,1582947241163,-14,-7,-1
3165894482347,-15,-7,0,1582947241173,-15,-7,0
3165894482368,-15,-7,0,1582947241184,-15,-7,0
3165894482387,-15,-8,1,1582947241193,-15,-8,1
3165894482407,-15,-8,1,1582947241203,-15,-8,1
3165894482427,-15,-9,2,1582947241213,-15,-9,2
3165894482447,-15,-9,3,1582947241223,-15,-9,3
3165894482467,-15,-10,4,1582947241233,-15,-10,4
3165894482487,-15,-10,5,1582947241243,-15,-10,5
3165894482507,-15,-11,5,1582947241253,-15,-11,5
3165894482528,-15,-12,6,1582947241264,-15,-12,6
3165894482548,-15,-12,7,1582947241274,-15,-12,7
3165894482568,-15,-13,8,1582947241284,-15,-13,8
3165894482588,-15,-13,8,1582947241294,-15,-13,8
3165894482608,-15,-14,9,1582947241304,-15,-14,9
3165894482628,-15,-14,10,1582947241314,-15,-14,10
3165894482648,-14,-14,11,1582947241324,-14,-14,11
3165894482668,-14,-15,11,1582947241334,-14,-15,11
3165894482688,-14,-15,12,1582947241344,-14,-15,12
3165894482708,-14,-15,12,1582947241354,-14,-15,12
3165894482729,-13,-16,13,1582947241364,-13,-16,13
3165894482748,-13,-16,13,1582947241374,-13,-16,13
3165894482769,-12,-16,14,1582947241384,-12,-16,14
3165894482789,-12,-17,15,1582947241394,-12,-17,15
3165894482809,-11,-17,15,1582947241404,-11,-17,15
3165894482829,-11,-17,16,1582947241414,-11,-17,16
3165894482849,-10,-17,16,1582947241424,-10,-17,16
3165894482869,-9,-17,17,1582947241434,-9,-17,17
3165894482889,-9,-18,17,1582947241444,-9,-18,17
3165894482909,-8,-18,18,1582947241454,-8,-18,18
3165894482929,-7,-18,18,1582947241464,-7,-18,18
3165894482949,-7,-18,18,1582947241474,-7,-18,18
3165894482969,-6,-18,19,1582947241484,-6,-18,19
3165894482989,-5,-18,19,1582947241494,-5,-18,19
3165894483009,-4,-18,20,1582947241504,-4,-18,20
3165894483029,-4,-18,20,1582947241514,-4,-18,20
3165894483050,-3,-18,21,1582947241525,-3,-18,21
3165894483070,-2,-18,21,1582947241535,-2,-18,21
3165894483090,-1,-18,21,1582947241545,-1,-18,21
3165894483110,0,-18,21,1582947241555,0,-18,21
3165894483130,0,-18,22,1582947241565,0,-18,22
3165894483150,0,-18,22,1582947241575,0,-18,22
3165894483170,1,-18,22,1582947241585,1,-18,22
3165894483190,2,-18,22,1582947241595,2,-18,22
3165894483211,3,-18,22,1582947241605,3,-18,22
3165894483230,4,-18,22,1582947241615,4,-18,22
3165894483251,4,-17,22,1582947241625,4,-17,22
3165894483271,5,-17,22,1582947241635,5,-17,22
3165894483291,6,-17,21,1582947241645,6,-17,21
3165894483311,6,-17,21,1582947241655,6,-17,21
3165894483331,7,-16,21,1582947241665,7,-16,21
3165894483351,7,-16,20,1582947241675,7,-16,20
3165894483371,8,-15,20,1582947241685,8,-15,20
3165894483391,9,-15,19,1582947241695,9,-15,19
3165894483411,9,-14,19,1582947241705,9,-14,19
3165894483431,10,-14,18,1582947241715,10,-14,18
3165894483451,10,-13,18,1582947241725,10,-13,18
3165894483471,10,-13,17,1582947241735,10,-13,17
3165894483491,11,-12,16,1582947241745,11,-12,16
3165894483512,11,-12,15,1582947241756,11,-12,15
3165894483532,12,-11,14,1582947241766,12,-11,14
3165894483552,12,-10,14,1582947241776,12,-10,14
3165894483572,12,-10,13,1582947241786,12,-10,13
3165894483592,13,-9,12,1582947241796,13,-9,12
3165894483612,13,-9,11,1582947241806,13,-9,11
3165894483632,13,-8,10,1582947241816,13,-8,10
3165894483652,13,-7,9,1582947241826,13,-7,9
3165894483672,14,-7,8,1582947241836,14,-7,8
3165894483692,14,-6,7,1582947241846,14,-6,7
3165894483712,14,-5,6,1582947241856,14,-5,6
3165894483732,14,-5,5,1582947241866,14,-5,5
3165894483752,14,-4,5,1582947241876,14,-4,5
3165894483773,14,-3,4,1582947241886,14,-3,4
3165894483793,14,-3,3,1582947241896,14,-3,3
3165894483812,14,-2,2,1582947241906,14,-2,2
3165894483833,14,-2,1,1582947241916,14,-2,1
3165894483852,14,-1,0,1582947241926,14,-1,0
3165894483872,14,0,0,1582947241936,14,0,0
3165894483893,14,0,0,1582947241946,14,0,0
3165894483913,13,0,-1,1582947241956,13,0,-1
3165894483934,13,0,-1,1582947241967,13,0,-1
3165894483953,13,0,-2,1582947241976,13,0,-2
3165894483974,12,1,-3,1582947241987,12,1,-3
3165894483993,12,1,-3,1582947241996,12,1,-3
3165894484013,11,2,-4,1582947242006,11,2,-4
3165894484034,11,2,-4,1582947242017,11,2,-4
3165894484054,10,2,-5,1582947242027,10,2,-5
3165894484074,10,3,-5,1582947242037,10,3,-5
3165894484094,9,3,-6,1582947242047,9,3,-6
3165894484114,8,3,-6,1582947242057,8,3,-6
3165894484134,7,3,-7,1582947242067,7,3,-7
3165894484154,7,4,-7,1582947242077,7,4,-7
3165894484174,6,4,-7,1582947242087,6,4,-7
3165894484194,5,4,-8,1582947242097,5,4,-8
3165894484214,5,4,-8,1582947242107,5,4,-8
3165894484234,4,4,-8,1582947242117,4,4,-8
3165894484255,3,4,-9,1582947242127,3,4,-9
3165894484275,2,4,-9,1582947242137,2,4,-9
3165894484295,1,4,-9,1582947242147,1,4,-9
3165894484315,0,4,-9,1582947242157,0,4,-9
3165894484335,0,4,-10,1582947242167,0,4,-10
3165894484355,-1,4,-10,1582947242177,-1,4,-10
3165894484375,-1,4,-10,1582947242187,-1,4,-10
3165894484395,-2,4,-10,1582947242197,-2,4,-10
3165894484415,-3,3,-10,1582947242207,-3,3,-10
3165894484435,-4,3,-10,1582947242217,-4,3,-10
3165894484455,-5,3,-10,1582947242227,-5,3,-10
3165894484475,-5,3,-10,1582947242237,-5,3,-10
3165894484496,-6,3,-10,1582947242248,-6,3,-10
3165894484516,-7,3,-10,1582947242258,-7,3,-10
3165894484536,-7,2,-9,1582947242268,-7,2,-9
3165894484556,-8,2,-9,1582947242278,-8,2,-9
3165894484576,-8,2,-9,1582947242288,-8,2,-9
3165894484596,-9,1,-9,1582947242298,-9,1,-9
3165894484616,-10,1,-8,1582947242308,-10,1,-8
3165894484636,-10,1,-8,1582947242318,-10,1,-8
3165894484656,-11,0,-7,1582947242328,-11,0,-7
3165894484676,-11,0,-7,1582947242338,-11,0,-7
3165894484696,-12,0,-6,1582947242348,-12,0,-6
3165894484716,-12,0,-6,1582947242358,-12,0,-6
3165894484737,-13,0,-5,1582947242368,-13,0,-5
3165894484756,-13,-1,-5,1582947242378,-13,-1,-5
3165894484777,-14,-1,-4,1582947242388,-14,-1,-4
3165894484797,-14,-2,-3,1582947242398,-14,-2,-3
3165894484817,-15,-3,-3,1582947242408,-15,-3,-3
3165894484837,-15,-3,-2,1582947242418,-15,-3,-2
3165894484857,-15,-4,-1,1582947242428,-15,-4,-1
3165894484877,-16,-4,0,1582947242438,-16,-4,0
3165894484898,-16,-5,0,1582947242449,-16,-5,0
3165894484917,-17,-6,0,1582947242458,-17,-6,0
3165894484937,-17,-6,1,1582947242468,-17,-6,1
3165894484957,-17,-7,2,1582947242478,-17,-7,2
3165894484977,-18,-8,2,1582947242488,-18,-8,2
3165894484997,-18,-8,3,1582947242498,-18,-8,3
3165894485018,-18,-9,4,1582947242509,-18,-9,4
3165894485038,-18,-9,5,1582947242519,-18,-9,5
3165894485058,-18,-10,6,1582947242529,-18,-10,6
3165894485078,-18,-10,6,1582947242539,-18,-10,6
3165894485098,-18,-11,7,1582947242549,-18,-11,7
3165894485119,-18,-11,8,1582947242559,-18,-11,8
3165894485138,-18,-12,9,1582947242569,-18,-12,9
3165894485158,-18,-12,9,1582947242579,-18,-12,9
3165894485178,-18,-13,10,1582947242589,-18,-13,10
3165894485198,-17,-13,11,1582947242599,-17,-13,11
3165894485218,-17,-14,12,1582947242609,-17,-14,12
3165894485238,-17,-14,12,1582947242619,-17,-14,12
3165894485259,-17,-15,13,1582947242629,-17,-15,13
3165894485279,-16,-16,14,1582947242639,-16,-16,14
3165894485299,-16,-16,14,1582947242649,-16,-16,14
3165894485319,-16,-17,15,1582947242659,-16,-17,15
3165894485339,-15,-17,16,1582947242669,-15,-17,16
3165894485359,-15,-17,16,1582947242679,-15,-17,16
3165894485379,-14,-18,17,1582947242689,-14,-18,17
3165894485399,-14,-18,17,1582947242699,-14,-18,17
3165894485419,-13,-18,18,1582947242709,-13,-18,18
3165894485439,-13,-18,18,1582947242719,-13,-18,18
3165894485459,-12,-19,19,1582947242729,-12,-19,19
3165894485479,-11,-19,19,1582947242739,-11,-19,19
3165894485500,-11,-19,20,1582947242750,-11,-19,20
3165894485520,-10,-19,20,1582947242760,-10,-19,20
3165894485540,-9,-19,21,1582947242770,-9,-19,21
3165894485560,-9,-19,21,1582947242780,-9,-19,21
